Date,Open,High,Low,Close,Adj Close,Volume
2017-08-01,0.4300,0.43,0.42,0.43,0.43,"437,300"
2017-07-31,0.4200,0.43,0.42,0.42,0.42,"558,500"
2017-07-28,0.4100,0.42,0.41,0.42,0.42,"343,000"
2017-07-27,0.4400,0.44,0.41,0.41,0.41,"908,500"
2017-07-26,0.4400,0.45,0.44,0.44,0.44,"358,500"
2017-07-25,0.4400,0.46,0.44,0.44,0.44,"755,400"
2017-07-24,0.4500,0.46,0.44,0.44,0.44,"733,600"
2017-07-21,0.4400,0.45,0.43,0.45,0.45,"828,800"
2017-07-20,0.4400,0.44,0.43,0.44,0.44,"816,100"
2017-07-19,0.4400,0.44,0.44,0.44,0.44,"517,300"
2017-07-18,0.4400,0.45,0.44,0.44,0.44,"618,000"
2017-07-17,0.4400,0.45,0.43,0.44,0.44,"669,100"
2017-07-14,0.4200,0.44,0.42,0.44,0.44,"828,400"
2017-07-13,0.4200,0.43,0.41,0.42,0.42,"597,600"
2017-07-12,0.4300,0.44,0.42,0.42,0.42,"379,300"
2017-07-11,0.4300,0.43,0.42,0.42,0.42,"459,000"
2017-07-10,0.4300,0.43,0.42,0.42,0.42,"718,600"
2017-07-07,0.4300,0.44,0.42,0.43,0.43,"924,200"
2017-07-06,0.4300,0.44,0.42,0.43,0.43,"406,000"
2017-07-05,0.4400,0.45,0.43,0.43,0.43,"1,216,100"
2017-07-03,0.4300,0.44,0.42,0.43,0.43,"581,100"
2017-06-30,0.4100,0.43,0.4,0.43,0.43,"1,097,800"
2017-06-29,0.4100,0.42,0.41,0.41,0.41,"812,800"
2017-06-28,0.4200,0.42,0.4,0.41,0.41,"783,800"
2017-06-27,0.4200,0.43,0.41,0.43,0.43,"1,409,800"
2017-06-26,0.4100,0.42,0.41,0.42,0.42,"1,891,000"
2017-06-23,0.3900,0.41,0.38,0.4,0.4,"2,095,500"
2017-06-22,0.3600,0.39,0.36,0.39,0.39,"1,266,400"
2017-06-21,0.3800,0.38,0.36,0.36,0.36,"907,700"
2017-06-20,0.3700,0.38,0.35,0.37,0.37,"1,600,600"
2017-06-19,0.3500,0.37,0.34,0.37,0.37,"2,349,100"
2017-06-16,0.3600,0.36,0.34,0.35,0.35,"1,418,900"
2017-06-15,0.3500,0.36,0.35,0.35,0.35,"590,500"
2017-06-14,0.3600,0.38,0.35,0.35,0.35,"783,100"
2017-06-13,0.3500,0.36,0.34,0.35,0.35,"883,000"
2017-06-12,0.3500,0.36,0.35,0.35,0.35,"788,400"
2017-06-09,0.3700,0.37,0.35,0.36,0.36,"912,700"
2017-06-08,0.3500,0.36,0.35,0.35,0.35,"618,400"
2017-06-07,0.3600,0.36,0.35,0.35,0.35,"732,400"
2017-06-06,0.3600,0.37,0.36,0.36,0.36,"485,100"
2017-06-05,0.3600,0.38,0.35,0.36,0.36,"637,600"
2017-06-02,0.3700,0.38,0.36,0.38,0.38,"536,300"
2017-06-01,0.3600,0.38,0.35,0.36,0.36,"705,300"
2017-05-31,0.3600,0.36,0.35,0.35,0.35,"897,500"
2017-05-30,0.3700,0.38,0.36,0.36,0.36,"1,117,900"
2017-05-26,0.3800,0.38,0.37,0.37,0.37,"1,058,700"
2017-05-25,0.3900,0.39,0.37,0.38,0.38,"794,100"
2017-05-24,0.3800,0.39,0.38,0.38,0.38,"750,200"
2017-05-23,0.4000,0.4,0.38,0.38,0.38,"890,600"
2017-05-22,0.4300,0.43,0.38,0.4,0.4,"1,143,500"
2017-05-19,0.3800,0.42,0.38,0.42,0.42,"1,646,900"
2017-05-18,0.4000,0.4,0.37,0.38,0.38,"2,711,800"
2017-05-17,0.4200,0.43,0.4,0.41,0.41,"1,538,100"
2017-05-16,0.4400,0.46,0.4,0.41,0.41,"3,777,800"
2017-05-15,0.4800,0.48,0.45,0.47,0.47,"2,229,200"
2017-05-12,0.4600,0.47,0.45,0.47,0.47,"1,775,700"
2017-05-11,0.4700,0.47,0.44,0.46,0.46,"2,100,300"
2017-05-10,0.4800,0.5,0.46,0.47,0.47,"4,495,900"
2017-05-09,0.4500,0.47,0.44,0.47,0.47,"3,433,600"
2017-05-08,0.4400,0.47,0.43,0.44,0.44,"3,623,700"
2017-05-05,0.4300,0.44,0.42,0.44,0.44,"1,487,300"
2017-05-04,0.4300,0.43,0.41,0.42,0.42,"1,448,100"
2017-05-03,0.4100,0.43,0.41,0.42,0.42,"1,421,700"
2017-05-02,0.4500,0.45,0.4,0.44,0.44,"3,107,000"
2017-05-01,0.4400,0.45,0.43,0.43,0.43,"1,862,700"
2017-04-28,0.4200,0.44,0.42,0.44,0.44,"2,491,100"
2017-04-27,0.4500,0.46,0.41,0.42,0.42,"4,080,300"
2017-04-26,0.4300,0.45,0.41,0.44,0.44,"4,179,500"
2017-04-25,0.4000,0.42,0.4,0.41,0.41,"3,179,100"
2017-04-24,0.3800,0.41,0.37,0.39,0.39,"3,341,300"
2017-04-21,0.3900,0.39,0.36,0.37,0.37,"1,045,800"
2017-04-20,0.3700,0.39,0.36,0.36,0.36,"2,218,800"
2017-04-19,0.4400,0.45,0.36,0.36,0.36,"6,726,400"
2017-04-18,0.3600,0.41,0.35,0.41,0.41,"8,710,100"
2017-04-17,0.3100,0.35,0.31,0.35,0.35,"3,969,700"
2017-04-13,0.3100,0.32,0.3,0.31,0.31,"2,229,800"
2017-04-12,0.3000,0.31,0.3,0.3,0.3,"953,100"
2017-04-11,0.3000,0.31,0.3,0.3,0.3,"702,100"
2017-04-10,0.3100,0.31,0.3,0.31,0.31,"1,708,000"
2017-04-07,0.3200,0.32,0.29,0.31,0.31,"4,287,300"
2017-04-06,0.3200,0.32,0.31,0.31,0.31,"1,018,100"
2017-04-05,0.3200,0.32,0.31,0.32,0.32,"2,087,500"
2017-04-04,0.3300,0.33,0.32,0.32,0.32,"1,242,100"
2017-04-03,0.3400,0.34,0.32,0.32,0.32,"1,234,500"
2017-03-31,0.3300,0.33,0.33,0.33,0.33,"907,800"
2017-03-30,0.3300,0.33,0.32,0.33,0.33,"1,167,700"
2017-03-29,0.3300,0.33,0.33,0.33,0.33,"1,378,800"
2017-03-28,0.3300,0.33,0.32,0.32,0.32,"858,000"
2017-03-27,0.3300,0.33,0.32,0.33,0.33,"1,023,200"
2017-03-24,0.3300,0.34,0.33,0.33,0.33,"1,076,500"
2017-03-23,0.3200,0.33,0.32,0.33,0.33,"960,700"
2017-03-22,0.3300,0.34,0.32,0.32,0.32,"1,777,900"
2017-03-21,0.3500,0.35,0.32,0.33,0.33,"3,109,000"
2017-03-20,0.3400,0.35,0.33,0.34,0.34,"3,227,900"
2017-03-17,0.3400,0.34,0.33,0.33,0.33,"961,800"
2017-03-16,0.3500,0.35,0.34,0.34,0.34,"1,028,000"
2017-03-15,0.3400,0.35,0.34,0.34,0.34,"1,180,800"
2017-03-14,0.3400,0.36,0.33,0.34,0.34,"2,874,200"
2017-03-13,0.3400,0.35,0.33,0.34,0.34,"1,171,900"
2017-03-10,0.3600,0.37,0.34,0.34,0.34,"1,805,200"
2017-03-09,0.3400,0.36,0.33,0.35,0.35,"4,321,500"
2017-03-08,0.3400,0.35,0.34,0.34,0.34,"1,424,800"
2017-03-07,0.3600,0.36,0.35,0.35,0.35,"1,203,100"
2017-03-06,0.3700,0.37,0.36,0.36,0.36,"1,342,400"
2017-03-03,0.3800,0.38,0.36,0.37,0.37,"1,458,700"
2017-03-02,0.3800,0.38,0.36,0.38,0.38,"1,183,000"
2017-03-01,0.3800,0.38,0.36,0.37,0.37,"1,225,400"
2017-02-28,0.3900,0.39,0.37,0.37,0.37,"1,116,100"
2017-02-27,0.3700,0.39,0.36,0.39,0.39,"2,101,100"
2017-02-24,0.3600,0.38,0.36,0.37,0.37,"1,319,100"
2017-02-23,0.3800,0.38,0.36,0.37,0.37,"1,839,500"
2017-02-22,0.3900,0.39,0.37,0.38,0.38,"1,990,500"
2017-02-21,0.4000,0.4,0.38,0.38,0.38,"2,253,200"
2017-02-17,0.4200,0.42,0.39,0.4,0.4,"2,319,900"
2017-02-16,0.3800,0.4,0.38,0.39,0.39,"2,272,500"
2017-02-15,0.3900,0.39,0.37,0.38,0.38,"2,653,400"
2017-02-14,0.4000,0.4,0.39,0.39,0.39,"3,095,900"
2017-02-13,0.4200,0.42,0.4,0.4,0.4,"1,851,000"
2017-02-10,0.4300,0.43,0.39,0.41,0.41,"2,830,400"
2017-02-09,0.4500,0.45,0.42,0.43,0.43,"3,262,500"
2017-02-08,0.4300,0.45,0.42,0.44,0.44,"2,516,300"
2017-02-07,0.4300,0.44,0.41,0.42,0.42,"1,627,300"
2017-02-06,0.4500,0.46,0.42,0.43,0.43,"2,459,700"
2017-02-03,0.4700,0.48,0.43,0.44,0.44,"8,556,700"
2017-02-02,0.4100,0.42,0.39,0.42,0.42,"986,000"
2017-02-01,0.4100,0.41,0.38,0.4,0.4,"1,225,300"
2017-01-31,0.4200,0.42,0.39,0.41,0.41,"1,862,000"
2017-01-30,0.4200,0.42,0.4,0.42,0.42,"859,700"
2017-01-27,0.4300,0.43,0.41,0.42,0.42,"862,000"
2017-01-26,0.4300,0.44,0.41,0.43,0.43,"1,198,700"
2017-01-25,0.4100,0.43,0.41,0.43,0.43,"1,216,200"
2017-01-24,0.4200,0.43,0.4,0.42,0.42,"1,312,600"
2017-01-23,0.4300,0.44,0.42,0.42,0.42,"1,014,700"
2017-01-20,0.4300,0.44,0.41,0.44,0.44,"1,341,700"
2017-01-19,0.4500,0.45,0.42,0.43,0.43,"1,713,000"
2017-01-18,0.4200,0.46,0.41,0.45,0.45,"2,623,900"
2017-01-17,0.4600,0.46,0.4,0.43,0.43,"5,359,200"
2017-01-13,0.4600,0.47,0.44,0.44,0.44,"3,341,200"
2017-01-12,0.5000,0.5,0.45,0.45,0.45,"5,474,400"
2017-01-11,0.5200,0.52,0.48,0.5,0.5,"4,420,200"
2017-01-10,0.5400,0.54,0.49,0.52,0.52,"4,180,900"
2017-01-09,0.6200,0.62,0.52,0.52,0.52,"11,815,500"
2017-01-06,0.5400,0.56,0.53,0.55,0.55,"1,753,300"
2017-01-05,0.5400,0.54,0.51,0.54,0.54,"963,200"
2017-01-04,0.5400,0.54,0.52,0.52,0.52,"722,300"
2017-01-03,0.5100,0.55,0.51,0.55,0.55,"1,014,100"
2016-12-30,0.5200,0.52,0.5,0.51,0.51,"834,300"
2016-12-29,0.5200,0.52,0.5,0.51,0.51,"799,400"
2016-12-28,0.5200,0.53,0.49,0.51,0.51,"1,547,400"
2016-12-27,0.5300,0.53,0.51,0.51,0.51,"912,500"
2016-12-23,0.5300,0.54,0.52,0.54,0.54,"519,900"
2016-12-22,0.5300,0.55,0.5,0.55,0.55,"1,530,500"
2016-12-21,0.5500,0.55,0.51,0.52,0.52,"1,407,400"
2016-12-20,0.5400,0.56,0.54,0.54,0.54,"796,600"
2016-12-19,0.5500,0.56,0.54,0.56,0.56,"1,086,700"
2016-12-16,0.5500,0.56,0.54,0.55,0.55,"962,100"
2016-12-15,0.5600,0.58,0.53,0.56,0.56,"3,567,700"
2016-12-14,0.4900,0.52,0.46,0.51,0.51,"2,408,100"
2016-12-13,0.5100,0.51,0.45,0.48,0.48,"3,848,100"
2016-12-12,0.5600,0.56,0.49,0.5,0.5,"4,267,400"
2016-12-09,0.5700,0.57,0.53,0.53,0.53,"3,535,300"
2016-12-08,0.5700,0.58,0.55,0.57,0.57,"2,144,400"
2016-12-07,0.5800,0.59,0.56,0.57,0.57,"1,388,100"
2016-12-06,0.5600,0.59,0.56,0.57,0.57,"2,100,800"
2016-12-05,0.5700,0.59,0.57,0.57,0.57,"1,879,500"
2016-12-02,0.5900,0.59,0.56,0.57,0.57,"1,909,500"
2016-12-01,0.5400,0.64,0.54,0.56,0.56,"11,012,000"
2016-11-30,0.7500,0.9,0.75,0.82,0.82,"8,602,600"
2016-11-29,0.6700,0.84,0.66,0.82,0.82,"7,523,500"
2016-11-28,0.7000,0.75,0.63,0.67,0.67,"5,252,200"
2016-11-25,0.6000,0.7,0.59,0.69,0.69,"3,666,200"
2016-11-23,0.5800,0.59,0.56,0.58,0.58,"1,610,900"
2016-11-22,0.5400,0.6,0.53,0.58,0.58,"3,675,800"
2016-11-21,0.5300,0.55,0.51,0.53,0.53,"1,549,900"
2016-11-18,0.5200,0.54,0.51,0.52,0.52,"1,525,100"
2016-11-17,0.5000,0.55,0.49,0.52,0.52,"3,184,100"
2016-11-16,0.5100,0.53,0.5,0.52,0.52,"1,738,800"
2016-11-15,0.5700,0.58,0.5,0.51,0.51,"3,907,900"
2016-11-14,0.5500,0.57,0.53,0.55,0.55,"1,709,100"
2016-11-11,0.5100,0.53,0.49,0.53,0.53,"1,819,500"
2016-11-10,0.5200,0.53,0.5,0.5,0.5,"1,619,900"
2016-11-09,0.5100,0.53,0.51,0.51,0.51,"1,632,300"
2016-11-08,0.5100,0.53,0.49,0.53,0.53,"2,209,400"
2016-11-07,0.5200,0.54,0.5,0.51,0.51,"1,818,600"
2016-11-04,0.5200,0.54,0.49,0.5,0.5,"2,442,900"
2016-11-03,0.6000,0.6,0.51,0.52,0.52,"4,757,300"
2016-11-02,0.7500,0.75,0.5,0.57,0.57,"30,747,800"
2016-11-01,0.5200,0.52,0.48,0.48,0.48,"6,324,000"
2016-10-31,0.5200,0.52,0.48,0.52,0.52,"867,500"
2016-10-28,0.5100,0.52,0.5,0.5,0.5,"630,100"
2016-10-27,0.5200,0.52,0.5,0.52,0.52,"681,300"
2016-10-26,0.5200,0.54,0.5,0.52,0.52,"988,300"
2016-10-25,0.5400,0.54,0.45,0.51,0.51,"2,238,900"
2016-10-24,0.5500,0.56,0.53,0.54,0.54,"881,200"
2016-10-21,0.5400,0.54,0.52,0.54,0.54,"958,700"
2016-10-20,0.5800,0.58,0.52,0.54,0.54,"924,700"
2016-10-19,0.5700,0.57,0.54,0.54,0.54,"1,081,400"
2016-10-18,0.5700,0.6,0.53,0.6,0.6,"2,249,900"
2016-10-17,0.5900,0.6,0.58,0.58,0.58,"1,010,400"
2016-10-14,0.6100,0.62,0.57,0.6,0.6,"1,323,300"
2016-10-13,0.6200,0.62,0.59,0.6,0.6,"915,700"
2016-10-12,0.7200,0.72,0.58,0.61,0.61,"1,064,400"
2016-10-11,0.5800,0.62,0.56,0.6,0.6,"1,054,000"
2016-10-10,0.5900,0.6,0.56,0.58,0.58,"1,262,200"
2016-10-07,0.5700,0.58,0.55,0.56,0.56,"920,800"
2016-10-06,0.5700,0.6,0.56,0.57,0.57,"1,270,800"
2016-10-05,0.5800,0.6,0.57,0.57,0.57,"1,052,100"
2016-10-04,0.6300,0.63,0.57,0.59,0.59,"1,453,200"
2016-10-03,0.6200,0.62,0.58,0.61,0.61,"1,737,200"
2016-09-30,0.5800,0.63,0.55,0.63,0.63,"2,467,000"
2016-09-29,0.6000,0.6,0.57,0.58,0.58,"1,295,000"
2016-09-28,0.6200,0.63,0.58,0.59,0.59,"1,513,100"
2016-09-27,0.6200,0.65,0.6,0.63,0.63,"1,685,700"
2016-09-26,0.6300,0.67,0.6,0.62,0.62,"3,068,000"
2016-09-23,0.6100,0.68,0.58,0.65,0.65,"4,200,500"
2016-09-22,0.5500,0.63,0.53,0.6,0.6,"4,220,100"
2016-09-21,0.5500,0.55,0.52,0.55,0.55,"1,470,700"
2016-09-20,0.5800,0.59,0.52,0.53,0.53,"4,760,100"
2016-09-19,0.5500,0.58,0.51,0.56,0.56,"2,343,900"
2016-09-16,0.5500,0.55,0.5,0.5,0.5,"1,689,600"
2016-09-15,0.5500,0.55,0.54,0.54,0.54,"518,600"
2016-09-14,0.5300,0.56,0.53,0.54,0.54,"713,000"
2016-09-13,0.5600,0.58,0.52,0.54,0.54,"783,700"
2016-09-12,0.5700,0.58,0.54,0.55,0.55,"1,251,600"
2016-09-09,0.6300,0.63,0.54,0.56,0.56,"3,159,400"
2016-09-08,0.5200,0.61,0.51,0.6,0.6,"5,038,300"
2016-09-07,0.5300,0.53,0.5,0.51,0.51,"554,000"
2016-09-06,0.5000,0.53,0.5,0.51,0.51,"657,700"
2016-09-02,0.5100,0.51,0.5,0.51,0.51,"568,000"
2016-09-01,0.5200,0.52,0.5,0.5,0.5,"403,800"
2016-08-31,0.5100,0.52,0.5,0.51,0.51,"448,300"
2016-08-30,0.5200,0.53,0.5,0.5,0.5,"446,200"
2016-08-29,0.5000,0.53,0.5,0.52,0.52,"350,500"
2016-08-26,0.4900,0.51,0.49,0.5,0.5,"426,300"
2016-08-25,0.5300,0.53,0.48,0.48,0.48,"1,211,400"
2016-08-24,0.5400,0.55,0.5,0.53,0.53,"1,216,200"
2016-08-23,0.5200,0.54,0.52,0.53,0.53,"730,700"
2016-08-22,0.5200,0.55,0.51,0.53,0.53,"1,250,600"
2016-08-19,0.5100,0.52,0.5,0.52,0.52,"293,500"
2016-08-18,0.5000,0.53,0.5,0.51,0.51,"1,125,700"
2016-08-17,0.5400,0.54,0.51,0.52,0.52,"847,000"
2016-08-16,0.5200,0.54,0.51,0.52,0.52,"862,300"
2016-08-15,0.5500,0.58,0.49,0.52,0.52,"1,628,900"
2016-08-12,0.5800,0.58,0.55,0.55,0.55,"1,279,200"
2016-08-11,0.6000,0.6,0.56,0.56,0.56,"1,270,200"
2016-08-10,0.5800,0.61,0.56,0.58,0.58,"2,459,700"
2016-08-09,0.5800,0.6,0.56,0.58,0.58,"451,800"
2016-08-08,0.5600,0.59,0.55,0.57,0.57,"319,100"
2016-08-05,0.6000,0.61,0.54,0.56,0.56,"1,014,000"
2016-08-04,0.6200,0.66,0.58,0.59,0.59,"1,544,700"
2016-08-03,0.5300,0.58,0.53,0.56,0.56,"564,000"
2016-08-02,0.6400,0.67,0.52,0.57,0.57,"2,375,400"
2016-08-01,0.8500,0.86,0.68,0.7,0.7,"1,247,100"
2016-07-29,0.8000,0.84,0.8,0.81,0.81,"899,900"
2016-07-28,0.7200,0.85,0.69,0.8,0.8,"2,073,400"
2016-07-27,0.6700,0.71,0.65,0.7,0.7,"450,700"
2016-07-26,0.6300,0.67,0.62,0.65,0.65,"524,800"
2016-07-25,0.5800,0.68,0.57,0.64,0.64,"1,326,800"
2016-07-22,0.5400,0.59,0.54,0.57,0.57,"418,100"
2016-07-21,0.5300,0.56,0.53,0.54,0.54,"89,100"
2016-07-20,0.5600,0.56,0.53,0.53,0.53,"151,900"
2016-07-19,0.5400,0.56,0.53,0.54,0.54,"82,300"
2016-07-18,0.5300,0.55,0.53,0.54,0.54,"162,300"
2016-07-15,0.5400,0.55,0.53,0.54,0.54,"99,600"
2016-07-14,0.5500,0.56,0.53,0.55,0.55,"145,700"
2016-07-13,0.5500,0.56,0.53,0.55,0.55,"223,400"
2016-07-12,0.5200,0.56,0.52,0.55,0.55,"413,600"
2016-07-11,0.5200,0.54,0.52,0.53,0.53,"167,200"
2016-07-08,0.5200,0.53,0.5,0.51,0.51,"338,100"
2016-07-07,0.5200,0.55,0.5,0.53,0.53,"121,800"
2016-07-06,0.5300,0.55,0.5,0.52,0.52,"324,100"
2016-07-05,0.5000,0.55,0.49,0.54,0.54,"523,200"
2016-07-01,0.4500,0.5,0.45,0.49,0.49,"231,800"
2016-06-30,0.4500,0.47,0.43,0.44,0.44,"231,100"
2016-06-29,0.4400,0.47,0.44,0.45,0.45,"161,500"
2016-06-28,0.4400,0.46,0.43,0.44,0.44,"226,700"
2016-06-27,0.4400,0.45,0.43,0.44,0.44,"195,600"
2016-06-24,0.4500,0.47,0.43,0.45,0.45,"462,000"
2016-06-23,0.4600,0.51,0.45,0.48,0.48,"572,200"
2016-06-22,0.4700,0.49,0.43,0.47,0.47,"203,900"
2016-06-21,0.4900,0.5,0.46,0.47,0.47,"121,400"
2016-06-20,0.5000,0.5,0.48,0.49,0.49,"116,000"
2016-06-17,0.4800,0.49,0.46,0.48,0.48,"80,600"
2016-06-16,0.4700,0.5,0.47,0.48,0.48,"77,800"
2016-06-15,0.4800,0.5,0.46,0.49,0.49,"245,300"
2016-06-14,0.4900,0.5,0.43,0.47,0.47,"393,900"
2016-06-13,0.5000,0.51,0.49,0.49,0.49,"154,900"
2016-06-10,0.5100,0.51,0.49,0.49,0.49,"93,400"
2016-06-09,0.5000,0.51,0.5,0.5,0.5,"160,400"
2016-06-08,0.5000,0.51,0.49,0.5,0.5,"216,100"
2016-06-07,0.5100,0.51,0.49,0.5,0.5,"137,200"
2016-06-06,0.4900,0.52,0.49,0.51,0.51,"288,600"
2016-06-03,0.5000,0.52,0.47,0.5,0.5,"208,900"
2016-06-02,0.5300,0.54,0.45,0.49,0.49,"468,500"
2016-06-01,0.5300,0.56,0.52,0.53,0.53,"157,800"
2016-05-31,0.5300,0.55,0.52,0.53,0.53,"191,000"
2016-05-27,0.5300,0.54,0.52,0.53,0.53,"281,200"
2016-05-26,0.5300,0.53,0.51,0.53,0.53,"134,500"
2016-05-25,0.5100,0.52,0.5,0.51,0.51,"264,600"
2016-05-24,0.5100,0.54,0.51,0.51,0.51,"149,300"
2016-05-23,0.5600,0.56,0.51,0.53,0.53,"217,500"
2016-05-20,0.5400,0.56,0.51,0.51,0.51,"150,300"
2016-05-19,0.5400,0.55,0.51,0.52,0.52,"131,200"
2016-05-18,0.5600,0.58,0.53,0.53,0.53,"251,800"
2016-05-17,0.5800,0.58,0.55,0.58,0.58,"268,200"
2016-05-16,0.5400,0.56,0.53,0.55,0.55,"217,600"
2016-05-13,0.5400,0.59,0.53,0.53,0.53,"177,300"
2016-05-12,0.5600,0.56,0.52,0.53,0.53,"149,200"
2016-05-11,0.5600,0.57,0.54,0.54,0.54,"153,100"
2016-05-10,0.5700,0.57,0.54,0.56,0.56,"90,900"
2016-05-09,0.5500,0.56,0.53,0.54,0.54,"148,700"
2016-05-06,0.5500,0.57,0.52,0.55,0.55,"257,100"
2016-05-05,0.5500,0.58,0.54,0.56,0.56,"236,500"
2016-05-04,0.5900,0.6,0.54,0.55,0.55,"279,400"
2016-05-03,0.5800,0.6,0.55,0.59,0.59,"273,400"
2016-05-02,0.5500,0.58,0.54,0.56,0.56,"343,400"
2016-04-29,0.6900,0.7,0.54,0.59,0.59,"805,300"
2016-04-28,0.6100,0.74,0.6,0.65,0.65,"2,120,700"
2016-04-27,0.5900,0.63,0.54,0.61,0.61,"1,153,000"
2016-04-26,0.4500,0.53,0.43,0.53,0.53,"714,600"
2016-04-25,0.4300,0.46,0.42,0.44,0.44,"617,800"
2016-04-22,0.4200,0.43,0.4,0.42,0.42,"346,500"
2016-04-21,0.4300,0.47,0.4,0.42,0.42,"264,600"
2016-04-20,0.4400,0.45,0.41,0.45,0.45,"146,300"
2016-04-19,0.4600,0.48,0.43,0.43,0.43,"220,500"
2016-04-18,0.5100,0.51,0.44,0.46,0.46,"615,700"
2016-04-15,0.4900,0.52,0.49,0.49,0.49,"71,000"
2016-04-14,0.4900,0.49,0.49,0.49,0.49,"41,100"
2016-04-13,0.5000,0.51,0.48,0.49,0.49,"82,000"
2016-04-12,0.5000,0.52,0.48,0.49,0.49,"145,500"
2016-04-11,0.4800,0.51,0.48,0.5,0.5,"127,800"
2016-04-08,0.5000,0.51,0.48,0.49,0.49,"93,200"
2016-04-07,0.5200,0.52,0.48,0.5,0.5,"194,900"
2016-04-06,0.5200,0.52,0.51,0.51,0.51,"89,200"
2016-04-05,0.5500,0.55,0.52,0.52,0.52,"111,300"
2016-04-04,0.5100,0.55,0.51,0.54,0.54,"109,500"
2016-04-01,0.5500,0.58,0.51,0.52,0.52,"122,300"
2016-03-31,0.5100,0.59,0.51,0.54,0.54,"296,400"
2016-03-30,0.5800,0.59,0.51,0.51,0.51,"292,400"
2016-03-29,0.5500,0.57,0.5,0.57,0.57,"115,700"
2016-03-28,0.5000,0.56,0.5,0.54,0.54,"329,500"
2016-03-24,0.4900,0.5,0.46,0.49,0.49,"203,000"
2016-03-23,0.4700,0.49,0.46,0.49,0.49,"110,900"
2016-03-22,0.4500,0.48,0.44,0.47,0.47,"207,100"
2016-03-21,0.4100,0.43,0.4,0.43,0.43,"89,900"
2016-03-18,0.3800,0.45,0.38,0.41,0.41,"168,000"
2016-03-17,0.3600,0.43,0.36,0.42,0.42,"118,200"
2016-03-16,0.4100,0.42,0.41,0.42,0.42,"203,900"
2016-03-15,0.3700,0.44,0.37,0.39,0.39,"266,500"
2016-03-14,0.4400,0.46,0.42,0.42,0.42,"111,400"
2016-03-11,0.4400,0.46,0.41,0.41,0.41,"226,200"
2016-03-10,0.4600,0.47,0.4,0.44,0.44,"519,800"
2016-03-09,0.3700,0.51,0.37,0.45,0.45,"280,200"
2016-03-08,0.5100,0.52,0.49,0.49,0.49,"120,100"
2016-03-07,0.4900,0.51,0.49,0.49,0.49,"460,700"
2016-03-04,0.4900,0.5,0.49,0.49,0.49,"336,200"
2016-03-03,0.5000,0.51,0.49,0.49,0.49,"102,700"
2016-03-02,0.5100,0.51,0.49,0.5,0.5,"86,600"
2016-03-01,0.4900,0.51,0.49,0.5,0.5,"112,000"
2016-02-29,0.5000,0.52,0.49,0.49,0.49,"170,500"
2016-02-26,0.5200,0.53,0.49,0.5,0.5,"218,800"
2016-02-25,0.4900,0.52,0.49,0.5,0.5,"100,900"
2016-02-24,0.4900,0.51,0.49,0.5,0.5,"114,700"
2016-02-23,0.5200,0.56,0.49,0.49,0.49,"248,900"
2016-02-22,0.5200,0.52,0.52,0.52,0.52,"168,500"
2016-02-19,0.5200,0.52,0.5,0.52,0.52,"49,600"
2016-02-18,0.5000,0.53,0.49,0.49,0.49,"283,100"
2016-02-17,0.5300,0.53,0.49,0.5,0.5,"267,500"
2016-02-16,0.4900,0.54,0.49,0.51,0.51,"235,400"
2016-02-12,0.5000,0.55,0.48,0.49,0.49,"221,300"
2016-02-11,0.5000,0.59,0.49,0.49,0.49,"123,100"
2016-02-10,0.5300,0.54,0.5,0.51,0.51,"88,600"
2016-02-09,0.5300,0.55,0.45,0.53,0.53,"119,400"
2016-02-08,0.5700,0.6,0.53,0.54,0.54,"342,200"
2016-02-05,0.5600,0.6,0.56,0.59,0.59,"126,900"
2016-02-04,0.5500,0.6,0.54,0.57,0.57,"126,100"
2016-02-03,0.5500,0.59,0.52,0.57,0.57,"104,400"
2016-02-02,0.5600,0.56,0.52,0.56,0.56,"76,000"
2016-02-01,0.5000,0.58,0.5,0.56,0.56,"143,900"
2016-01-29,0.4900,0.51,0.48,0.48,0.48,"320,400"
2016-01-28,0.5000,0.53,0.49,0.49,0.49,"460,700"
2016-01-27,0.5300,0.54,0.51,0.51,0.51,"138,100"
2016-01-26,0.5800,0.64,0.53,0.53,0.53,"229,500"
2016-01-25,0.6200,0.62,0.54,0.57,0.57,"262,300"
2016-01-22,0.6000,0.65,0.54,0.61,0.61,"542,600"
2016-01-21,0.5400,0.59,0.52,0.57,0.57,"128,800"
2016-01-20,0.5000,0.54,0.48,0.53,0.53,"460,900"
2016-01-19,0.5600,0.57,0.51,0.52,0.52,"137,600"
2016-01-15,0.5900,0.6,0.5,0.56,0.56,"295,900"
2016-01-14,0.5900,0.6,0.52,0.57,0.57,"408,800"
2016-01-13,0.5900,0.63,0.58,0.59,0.59,"187,000"
2016-01-12,0.5900,0.6,0.58,0.58,0.58,"193,300"
2016-01-11,0.6300,0.65,0.59,0.6,0.6,"412,800"
2016-01-08,0.6500,0.65,0.62,0.62,0.62,"176,500"
2016-01-07,0.6800,0.68,0.62,0.65,0.65,"447,900"
2016-01-06,0.6500,0.68,0.65,0.66,0.66,"148,400"
2016-01-05,0.6700,0.68,0.64,0.66,0.66,"127,400"
2016-01-04,0.6900,0.69,0.64,0.68,0.68,"137,800"
2015-12-31,0.6500,0.67,0.64,0.66,0.66,"294,800"
2015-12-30,0.6600,0.68,0.65,0.65,0.65,"155,400"
